"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"592","lam[181]",0.3008388214,0.251076,0.203017304760404,0.1512385434,0.085987315,0.6751662,0.999770950700653,1869.69167736587,1922.7754964608
"593","lam[182]",0.6625660145,0.6173195,0.244131066034038,0.2212365372,0.35313935,1.1198245,0.99977893779669,2106.74532104705,1914.28727492523
"594","lam[183]",0.564137337,0.5258215,0.214906552911719,0.1828320081,0.29275375,0.9624546,1.00010861504724,2322.88577346994,1785.84765812465
"595","lam[184]",0.56406056105,0.4970185,0.296293808211137,0.2539071108,0.2089548,1.143317,1.00082341759586,1997.22178297952,1748.33009905098
"596","lam[185]",0.96462617,0.9435765,0.206508014638057,0.1970182662,0.6610983,1.328268,1.00019752710545,1914.50903854941,2002.87030852694
"597","lam[186]",0.2099066436,0.1516625,0.194025311661771,0.11519839065,0.040055075,0.5708476,1.00009106569437,2038.64653963783,1878.74113082804
"598","lam[187]",0.1219800398,0.09038015,0.116442079341165,0.07088266122,0.02180629,0.33331645,1.00055499752588,2029.07155710726,1961.98187395024
"599","lam[188]",0.31962066795,0.2548015,0.237081536757453,0.1598213148,0.084108915,0.7846601,0.999779683619476,1709.95216646822,1752.50478633982
"600","lam[189]",0.3557153149,0.2973615,0.230942017372119,0.1765072365,0.10908045,0.7981713,1.00064441014317,2089.44046671594,2043.01400564549
"601","lam[190]",0.4159537695,0.3667685,0.218460816662719,0.1730424003,0.16525435,0.80855725,1.00018520172148,1982.26667328386,1956.06498496146
"602","lam[191]",0.204844146915,0.15529,0.16833767417609,0.10791370968,0.045341875,0.52754015,1.00014546668487,1870.8333664473,1751.83414519971
"603","lam[192]",0.15932042175,0.136509,0.10001052893477,0.07823598657,0.0532185,0.3398321,1.00023549389464,1973.01484927747,1745.79098581043
"604","lam[193]",0.39514933655,0.347555,0.218206779228521,0.1708229481,0.14769375,0.81831025,0.999742726246749,2037.16496156127,1741.14238791964
"605","lam[194]",0.3455237543,0.264562,0.317338632752094,0.1746673299,0.080604015,0.876024499999999,1.00335370976661,1997.09520153001,1864.93087313456
"606","lam[195]",0.5012526574,0.4529715,0.24834434585399,0.2139866232,0.204983,0.97091185,1.0010633104578,1847.00897832364,1882.31921405841
"607","lam[196]",0.4655939993,0.391509,0.283852351313768,0.2124069129,0.1515019,0.99823025,1.00055407733102,1955.57573272644,1863.85886245201
"608","lam[197]",0.2397841562,0.1948105,0.161530907977547,0.1148837088,0.070226995,0.55910735,1.00084454607778,1981.63998689017,2044.21162482085
"609","lam[198]",0.3282603889,0.2503655,0.273507869773139,0.1691654013,0.075485275,0.84594035,1.00017692408758,1954.60294460358,1700.06050723136
"610","gamma[1]",3.12211629,3.0387,0.782075551067686,0.738572016,2.011706,4.525094,0.999698968628424,1936.59675654804,1854.09438352171
"611","gamma[2]",2.4655732505,2.357075,0.700858630982207,0.659616153,1.509515,3.815369,1.00044544504452,1625.77583003198,1585.6197659729
"612","gamma[3]",2.2091723625,2.104845,0.724335195574588,0.702922899,1.261073,3.501949,0.999777068550211,2047.05498262528,1958.58615606654
"613","gamma[4]",3.604590164,3.31833,1.54691024778834,1.360619085,1.6995455,6.4701895,0.999858267930738,2017.28690482862,1933.48314181135
"614","gamma[5]",2.342563542,2.20619,0.815108230472147,0.737838129,1.253897,3.810858,0.999674541571371,2019.63807058931,1847.28942143756
"615","gamma[6]",2.1252898915,1.96376,0.909340328430584,0.756459585,0.9945669,3.7854155,1.00082327353995,2088.64898402494,2027.8199629481
"616","gamma[7]",4.187224615,4.088925,0.986065911596612,0.960635844,2.744643,5.970492,1.00074184741827,2041.8560817103,2001.18275150363
"617","gamma[8]",2.676309604,2.545465,0.863857649910406,0.792553482,1.5590455,4.241593,1.001326819068,1931.44239340802,1915.97546735909
"618","gamma[9]",3.643932875,3.466795,1.05996631361921,0.961718141999999,2.242535,5.6147755,1.00045910386157,1974.92378346911,1819.63424324174
"619","gamma[10]",2.745494635,2.673645,0.663115589950338,0.615115914,1.824297,3.9447255,0.999964024870755,1913.66689763728,2002.87030852694
"620","gamma[11]",4.00113248,3.901455,0.925195959344042,0.880768182,2.6719845,5.641567,1.00046458839128,2110.28328825715,1960.80838298342
"621","gamma[12]",2.993040525,2.892575,0.803226798042322,0.769261836,1.868092,4.42239,1.00013474771506,1839.81427088973,1960.80838298342
"622","gamma[13]",3.540182405,3.44247,0.873495673039126,0.834207129,2.3084085,5.0846075,1.00154372354551,2068.16380558424,1758.43492408353
"623","gamma[14]",4.46436165,4.358155,1.0597687685314,0.998790555,2.935117,6.3729125,1.00049352032776,2118.05797422155,1866.51605290002
"624","gamma[15]",2.436610325,2.341465,0.63132649422157,0.609170688,1.559376,3.5955825,0.999946724464477,1641.75046554115,1749.44114884121
"625","gamma[16]",2.184718786,2.085205,0.712807899847875,0.636717396,1.2261585,3.4856135,0.999735499339968,1923.61576715392,1849.03573256668
"626","gamma[17]",2.7039912395,2.580655,0.820013928497049,0.736585332,1.587572,4.228412,0.999565755198138,1863.72285937402,1716.95713707326
"627","gamma[18]",3.266984965,3.144145,1.00674325396737,0.926054199,1.8936075,5.047051,0.999716752363097,1772.15913607699,1914.6549789508
"628","gamma[19]",1.5278595725,1.438875,0.555261336059869,0.484995525,0.825099,2.5218815,1.00021046593541,1741.17713765921,1731.94750649736
"629","gamma[20]",3.3895878625,3.21655,1.10817269147045,1.023594453,1.922837,5.4328675,1.00090824809045,1891.05852983621,1763.96230858346
"630","gamma[21]",2.650429215,2.57823,0.68152386354619,0.649119345,1.708963,3.889728,0.999750633032889,1825.18581034249,1848.18348636236
"631","gamma[22]",1.6694318305,1.536165,0.718883121361631,0.617043294,0.75647295,3.0734785,0.99999223813128,1992.90893992921,1889.43118338551
"632","gamma[23]",4.18117241,4.155335,0.414809549696788,0.418145091,3.5360995,4.909017,0.999722324530504,1850.60273321784,1894.23815002151
"633","gamma[24]",3.647984845,3.58458,0.807693322483582,0.788083443,2.480377,5.080882,0.99982457876904,1890.83235411989,1947.27851360629
"634","gamma[25]",1.535178074,1.393605,0.693341159816999,0.5979407343,0.6847244,2.8184945,0.999570095849502,1698.22252041221,2045.99109753231
"635","gamma[26]",2.0437535565,1.920905,0.690447100018673,0.63625779,1.131274,3.293924,1.00048410450668,2034.26782432857,1874.57069802609
"636","gamma[27]",3.84672995,3.73406,1.02398746876238,0.967218588,2.418015,5.715508,0.999954898663623,1806.33793294785,1922.7754964608
"637","gamma[28]",3.415542745,3.34976,0.759967754981763,0.745288194,2.281509,4.7590965,0.999550131467123,2060.47593432224,1712.90206179541
"638","gamma[29]",2.6271326785,2.50983,0.840776135772657,0.788009313,1.493413,4.1383935,0.999811517129782,1974.78985136891,1883.11399664497
"639","gamma[30]",2.376876283,2.246265,0.844273177964351,0.738846297,1.2700055,3.9804,1.0015737044137,1900.54595324176,1906.25085549925
"640","gamma[31]",0.9326293495,0.79604,0.557694959111836,0.4612316709,0.31757355,1.9750555,0.999654175246838,2038.05303848805,2118.15221900319
"641","gamma[32]",5.81733393,5.76015,0.722728172385188,0.721121813999999,4.7161485,7.060604,1.00045762647464,2082.18114771567,2092.51539621037
"642","gamma[33]",2.267206949,2.12238,0.874915603589499,0.771003891,1.1404755,3.93111,1.00026474456582,1927.61236870929,1746.26704516175
"643","gamma[34]",1.3836461565,1.053,1.13536047530976,0.6795222819,0.335244,3.510485,0.999910589000626,1793.88949106942,1871.16991152357
"644","gamma[35]",3.61143178,3.393155,1.41322568398376,1.276629795,1.8046635,6.3770215,1.0006655683293,2221.28106649052,2004.13877981891
"645","gamma[36]",3.579206985,3.373505,1.20666462483234,1.097709627,1.9744815,5.856292,0.99962120946236,2047.44937861517,1753.26197618978
"646","gamma[37]",3.15656313,3.06019,0.740379316276858,0.702478119,2.1080905,4.4346255,1.00025852688947,2129.96021762832,1885.49246607633
"647","gamma[38]",1.9996372285,1.89466,0.654474334735092,0.598807314,1.119437,3.2221595,1.00022398388257,2040.73699315571,1921.86099939317
"648","gamma[39]",1.6374877545,1.482635,0.779313880613275,0.688578744,0.71493555,3.027033,0.999607619471113,1789.41425011924,1494.09386696467
"649","gamma[40]",2.644131114,2.540335,0.710144227419416,0.653544906,1.655273,3.8926695,0.999587141497946,2124.02734660395,1962.09111755608
"650","gamma[41]",3.2227168075,2.96047,1.45403106958056,1.263894261,1.4430135,5.9513275,1.00169255100442,1833.26661322097,1604.2116524777
"651","gamma[42]",2.323022412,2.14115,0.996327400834667,0.873688767,1.132319,4.1591695,1.00089080002574,1661.68243667742,1929.39113283239
"652","gamma[43]",2.886040378,2.781605,0.814658849915594,0.78014412,1.758362,4.421612,0.999688027923118,2118.92448722132,1876.46288180251
"653","gamma[44]",1.368038666,1.245115,0.623992437730298,0.5183273382,0.61300815,2.533501,1.00069240415165,2039.31387059074,1875.0678850109
"654","gamma[45]",2.278635981,2.09456,0.981253800000796,0.826112133,1.072142,4.1450235,0.999963679264765,1948.50703920264,1478.15878467172
"655","gamma[46]",2.22663663,2.11649,0.728297629345703,0.676473315,1.261392,3.5629735,1.00077585816148,2025.25586180243,1923.00432897657
"656","gamma[47]",2.98975913,2.82326,1.1378535089053,0.971629322999999,1.5111305,5.102643,0.999794757819761,1939.7910846033,2047.06098959464
"657","gamma[48]",2.65398264,2.598085,0.638526514090863,0.612714102,1.7540365,3.7884345,0.999784970368922,1944.93226284313,1849.72346561504
"658","gamma[49]",0.80393183465,0.6760745,0.501670624410476,0.3616298616,0.25753355,1.8041505,0.999986448967596,1963.84614261134,1539.50882249167
"659","gamma[50]",3.962836295,3.829695,1.12892010760133,1.053402126,2.415958,6.037773,0.999788730592272,1988.24102880836,1964.4626226471
"660","gamma[51]",3.6259187955,3.40336,1.26171720857174,1.118777373,2.0206295,6.117237,0.99971002753487,2090.50905435874,1962.73343888589
"661","gamma[52]",2.76120443,2.63969,0.845087620364848,0.755970327,1.598311,4.3602725,1.00139792584112,2253.4202336786,1978.97838044125
"662","gamma[53]",1.462226069,1.403835,0.445539773626117,0.415209543,0.85966095,2.2722565,1.00046449105292,1904.53067900798,1803.06474713696
"663","gamma[54]",1.7424408055,1.54861,0.940751132202185,0.749765646,0.66369155,3.417013,1.00009621580294,1848.27486228307,1878.21157990239
"664","gamma[55]",5.207724295,5.11934,0.949422568226726,0.912770103,3.773693,6.924766,1.00020930673826,1835.03279854717,2003.46196224318
"665","gamma[56]",1.8033544075,1.703125,0.650766401653194,0.604092783,0.9314736,3.018218,0.999817626620766,1995.71134039876,1859.14554498923
"666","gamma[57]",1.382672319,1.25639,0.614971398157884,0.5390652057,0.62856325,2.5162375,1.00276169580468,1975.19405447383,1954.82927111536
"667","gamma[58]",1.3072048755,1.10872,0.825780199230546,0.60675405,0.4388268,2.8548725,0.999581195242935,2000.54667123288,2004.13877981891
"668","gamma[59]",3.578810715,3.467335,0.887101909543033,0.815318805,2.328379,5.151235,0.999594653754228,2008.67209399893,2052.33523013019
"669","gamma[60]",3.003823405,2.940065,0.649239470674031,0.616116669,2.0745285,4.2070625,0.999561931013799,1983.98353474888,1961.52960842579
"670","gamma[61]",4.9921694,4.94634,0.712139984438704,0.718586567999999,3.920185,6.255672,0.999623878990682,2053.59782209996,1794.62129146184
"671","gamma[62]",3.17206074,3.09244,0.722230267933442,0.684271791,2.1616435,4.485716,0.999705368664733,1823.43676648293,1607.08637971971
"672","gamma[63]",2.870344425,2.82092,0.614203755579004,0.602506401,1.9732385,3.947166,0.999860055766413,2043.28998690588,1960.38681098282
"673","gamma[64]",1.9278380695,1.73604,0.927121835642466,0.743383053,0.80664665,3.796842,1.00292618416439,1536.43905819889,1713.86209237165
"674","gamma[65]",1.492539095,1.40299,0.573875244320391,0.509295339,0.73508625,2.5431955,1.00035211892228,1904.39717922437,1676.1596383002
"675","gamma[66]",3.568799895,3.44224,0.889899786570211,0.831264168,2.3275505,5.1799125,1.00006143165809,1784.45353293828,1748.80186317959
"676","gamma[67]",2.6863069315,2.57623,0.826995488292123,0.764428559999999,1.558162,4.199681,1.00187306128104,2040.12194146404,1951.07315438864
"677","gamma[68]",4.29820955,4.21765,0.862357900620722,0.839136774000001,3.0256295,5.83538,1.00111518560672,1982.3423124398,1888.40227405127
"678","gamma[69]",3.36151926,3.27116,0.804884161718408,0.779076648,2.2411825,4.7723785,0.99967942988079,1930.51907583397,1850.26731449272
"679","gamma[70]",3.148729621,2.88486,1.4099258292455,1.168110888,1.420191,5.8499895,0.99989746556278,1699.06235811,1928.18031662018
"680","gamma[71]",4.81237716,4.65604,1.22650043112108,1.134033327,3.122874,7.016313,0.999893644031996,1988.53882355262,1962.73343888589
"681","gamma[72]",2.362122141,2.15647,1.04642912922013,0.899456355,1.0516445,4.4164235,1.00004631578846,1997.11670277921,2092.42118306725
"682","gamma[73]",2.738535115,2.649795,0.766979782239838,0.709164645,1.6708975,4.1440505,1.00082443204753,1921.30633450852,1848.44137372179
"683","gamma[74]",3.71018281,3.628945,0.786141780592471,0.782419911,2.541831,5.1451455,0.999675308812767,1922.79137541371,2045.1897662217
"684","gamma[75]",4.324246495,4.13907,1.27636296022228,1.167087894,2.5564795,6.726518,0.999527889691419,1748.1450453081,1902.89981636142
"685","gamma[76]",4.60158498,4.49835,0.972033598618135,0.92136177,3.205995,6.358857,0.999857173113719,1939.94659848346,1962.73343888589
"686","gamma[77]",6.065443335,5.921275,1.19341121199693,1.155071421,4.314419,8.186576,1.00016999059713,1990.43408920366,1630.14600054947
"687","gamma[78]",2.89029515,2.85454,0.463470265108774,0.462919611,2.193163,3.7009945,1.00010781243144,2008.57905226717,1916.65388051311
"688","gamma[79]",4.574756155,4.507145,0.850895506389805,0.807490677,3.3223085,6.0722545,0.999646772823837,2097.40040039695,1884.85168018523
"689","gamma[80]",7.66008966,7.594865,0.936493634856397,0.894667557,6.2284435,9.3819005,0.99964119952002,1840.80489653801,1652.26340246232
"690","gamma[81]",2.76287144,2.685145,0.745468871010755,0.708734691,1.7121045,4.113775,0.999705141747732,1990.43441255611,1831.37756060089
"691","gamma[82]",3.186848095,3.123165,0.74822583631868,0.70957236,2.0739975,4.501547,1.00013200986822,1663.36918566025,1883.76504671098
"692","gamma[83]",3.814324405,3.718995,0.887967396911472,0.897632757,2.558506,5.468884,0.99995806206159,1924.12407043932,1962.8137738422
"693","gamma[84]",3.623883575,3.53664,0.73650836299247,0.71750427,2.5937875,5.0239625,1.00003437480509,1733.36302682026,1745.2872072421
"694","gamma[85]",1.549091092,1.32582,0.947510131594906,0.70927584,0.5390871,3.3168895,0.999965244953484,2014.33208930336,1393.20423140946
"695","gamma[86]",0.86862738,0.753266,0.532072697852462,0.3999446934,0.2965251,1.8573915,0.999625135506291,1998.87007204935,2004.22343020712
"696","gamma[87]",3.672703265,3.590075,0.850812920089714,0.822205482,2.394357,5.157316,1.00407619617607,1910.95436945361,1864.37739236404
"697","gamma[88]",1.9360436545,1.829245,0.645398256935506,0.574411131,1.104031,3.089167,0.999531263496614,1976.2902277989,1819.07262158852
"698","gamma[89]",5.31544946,5.25475,0.848074425387245,0.844281396000001,4.0226245,6.784305,0.999675597136799,1984.67875355669,1958.98982259431
"699","gamma[90]",5.096815595,4.969665,1.18465956668607,1.191469251,3.4190665,7.186732,1.00086425255348,2171.96713971754,2138.74903428111
"700","gamma[91]",4.471128035,4.36775,0.943061607404505,0.907158462,3.118094,6.23085,1.00143477787228,2046.92453180825,1961.52960842579
"701","gamma[92]",4.17107701,4.008165,1.27601551083171,1.16450817,2.4090275,6.436482,1.0026489461004,1921.15505594122,1884.63419829358
"702","gamma[93]",3.03576639,2.918845,0.846951506387204,0.777089964,1.855658,4.6160585,1.00282862957974,1760.41440009958,1810.62261085614
"703","gamma[94]",4.7247198,4.632445,0.921283300874544,0.877691787,3.4141515,6.3833785,0.999641633291251,2079.80982232815,1882.31921405841
"704","gamma[95]",3.76226962,3.676525,0.768727195648378,0.726948432,2.651683,5.096685,0.999515505251022,1829.06846621438,1883.76504671098
"705","gamma[96]",1.8341787865,1.637885,0.904823751952768,0.726370218,0.7650682,3.5974885,1.0000936889209,1865.6261081174,1931.49437891481
"706","gamma[97]",1.8661223625,1.66081,0.934644645351452,0.772145493,0.7649667,3.580831,1.00038746822027,2011.92603207341,1926.89298378886
"707","gamma[98]",2.7262144915,2.625435,0.762343749681468,0.701536668,1.6728855,4.138072,0.999945032209938,1893.60296753658,1867.90672864316
"708","gamma[99]",5.62066931,5.520365,1.19629769967665,1.194115692,3.9144455,7.665237,1.00014510009777,1891.01243926148,1809.88475953121
"709","gamma[100]",4.46625157,4.28612,1.26079225430242,1.217970726,2.7342215,6.823967,0.999974015090663,2147.17073139987,1904.46352375372
"710","gamma[101]",4.69529648,4.63046,0.81419836480543,0.810893244,3.4721575,6.162738,1.00309333163439,1936.06017313897,1682.33395938661
"711","gamma[102]",1.8806904795,1.65228,1.02799660512892,0.825941634,0.6867727,3.979939,1.00076665992502,2052.83948436045,1709.32906152624
"712","gamma[103]",3.9399431,3.80855,1.00543787288932,0.909248928,2.565963,5.7791715,1.0007916526679,1926.00866722472,1956.33874804135
"713","gamma[104]",4.109666935,4.00469,0.905566043871546,0.883644426,2.8119785,5.7817835,0.999952813119325,1963.85414251726,1553.15171019871
"714","gamma[105]",4.838113425,4.717045,1.12567819754983,1.107324288,3.2267475,6.839998,0.999907302796639,1938.79123433386,1960.29972209206
"715","gamma[106]",1.8500068455,1.6944,0.825750426996273,0.696162243,0.84263985,3.3845425,0.999941851069328,2017.23579173433,2002.11038000361
"716","gamma[107]",6.72890553,6.64265,1.1610004202567,1.144433766,5.001252,8.71844,1.00269023279833,1943.81577887152,1944.89473526311
"717","gamma[108]",4.865860405,4.714095,1.24860236985987,1.148926044,3.119974,7.1971065,1.00006401733892,1941.74330262114,1537.89377518624
"718","gamma[109]",4.663513035,4.59363,0.997925325925392,0.925223943,3.203363,6.470358,1.00030425008433,1881.65368590703,1811.56122967568
"719","gamma[110]",3.87370691,3.78755,0.855171621997881,0.792101288999999,2.631621,5.445081,1.00032481630859,1899.791342519,1845.58043344287
"720","gamma[111]",3.89317465,3.692285,1.36188417986276,1.246006692,2.155352,6.388904,0.999895921024219,2131.23058746688,1921.86099939317
"721","gamma[112]",2.54255803,2.460975,0.693996201816975,0.662981655,1.5516945,3.834908,1.00058650943661,1490.59818773136,1892.78274084301
"722","gamma[113]",4.14126964,4.072755,0.782089549388753,0.775889057999999,2.989159,5.5470995,0.999632103849661,1981.83847186091,2002.87030852694
"723","gamma[114]",2.90014461,2.845375,0.586764829298757,0.571208715,2.034349,3.9021175,0.999992104711654,1775.0361095449,1845.63110338775
"724","gamma[115]",2.872695989,2.72938,0.991078564602422,0.887595555,1.543982,4.800061,0.999556606008903,2019.20655394611,1887.42695166365
"725","gamma[116]",2.336278853,2.152545,0.970824877966639,0.856357173,1.095948,4.1441195,1.00168728303929,2074.74746585188,2055.67575443987
"726","gamma[117]",2.590232586,2.46679,0.846899259589698,0.794095386,1.4259235,4.165884,0.999641606374555,2249.08520811992,1701.40594253623
"727","gamma[118]",1.5333345425,1.448935,0.521589304580722,0.449539146,0.8327236,2.521418,1.00042470961812,2029.33115144238,1706.19377189242
"728","gamma[119]",1.413018445,1.293245,0.619625018911549,0.5247744243,0.6621013,2.6079375,0.999898040233752,1924.97269306071,1719.93284460093
"729","gamma[120]",4.25865217,4.16147,0.890338550752448,0.852368979,2.9680265,5.833559,0.999617268789531,1897.51713433285,1924.45857036773
"730","gamma[121]",4.60439309,4.45599,1.18757500873568,1.106694183,2.964497,6.696551,1.00020713094516,1851.6151039504,1965.48501347367
"731","gamma[122]",2.753048014,2.64304,0.761190858858508,0.701136366,1.6892085,4.17321,1.00028383948666,1869.27089544322,1686.49279368825
"732","gamma[123]",2.9960953545,2.74635,1.32456700139221,1.188652311,1.3218445,5.432489,1.00002577958716,1947.52503314047,2090.16379680511
"733","gamma[124]",1.8550288355,1.731035,0.694320534551476,0.619823169,0.9548506,3.0694685,0.999863087970993,1722.49545998326,1793.66812933818
"734","gamma[125]",2.65643399,2.596085,0.630289100576103,0.611602152,1.7466265,3.7884255,0.999750667174753,1884.55656361323,2001.18275150363
"735","gamma[126]",2.644770175,2.552835,0.741514984651052,0.65908983,1.645157,4.036219,0.999726582088725,1955.47746775286,1696.23386681924
"736","gamma[127]",2.792026469,2.633675,0.916095239565079,0.827224083,1.5800755,4.4777275,1.00037755583354,2045.60960494473,2044.21162482085
"737","gamma[128]",4.244447485,4.127585,1.02868246973709,0.950902575,2.788947,6.100066,1.00256426171299,1934.15366296444,1829.73784310544
"738","gamma[129]",2.197486797,2.14038,0.632471170085998,0.627762492,1.304773,3.3511125,1.00051001466645,2084.71785619088,1882.048934791
"739","gamma[130]",3.1522102,2.96839,1.08553784191122,0.999776483999999,1.7443445,5.28096,0.999752397056833,1989.99586439727,1901.85222323944
"740","gamma[131]",1.5807528725,1.50763,0.51209555721101,0.462615678,0.8895859,2.496798,0.99953262664098,2009.19293792412,1688.04593953211
"741","gamma[132]",2.2568472705,2.189615,0.616268634292451,0.555745197,1.404412,3.378653,1.0002864358355,1893.62029396755,1797.44340924489
"742","gamma[133]",1.830414498,1.76418,0.509740119835419,0.468486774,1.1224905,2.739171,1.00039360749636,1829.8351161635,1969.38045256499
"743","gamma[134]",4.43419078,4.39731,0.645211751081115,0.662092095,3.4524855,5.5871,1.00076278818187,1897.34609311287,2001.98487745889
"744","gamma[135]",3.0978986155,2.92153,1.21265144614372,1.089599805,1.5543555,5.3699325,1.00029746893259,1918.24630236682,1944.7157065446
"745","gamma[136]",1.278935119,1.14358,0.665193241683318,0.5569676007,0.4937302,2.5392605,1.00136420378527,1854.17547875063,1885.7419016478
"746","gamma[137]",1.424881742,1.307465,0.669727447075419,0.5618564742,0.61348835,2.6930245,1.00013184683335,1811.17250867204,1985.10952760666
"747","gamma[138]",3.71355575,3.51417,1.26948931660575,1.158896529,2.019438,6.1071445,0.999544354442869,1906.35562166669,1469.23534363065
"748","gamma[139]",3.143956175,3.07041,0.696642991924284,0.650068209,2.13086,4.392714,1.0002159442827,2054.96819470506,1958.15179744405
"749","gamma[140]",2.096330774,2.00629,0.576230682134545,0.511697151,1.274006,3.1797725,0.999833210022538,2008.59110731346,1961.52960842579
"750","gamma[141]",1.727239268,1.66166,0.537944305282553,0.496871151,0.99251315,2.7239145,1.00046943396941,1965.73982548741,1920.33979309389
"751","gamma[142]",4.249892255,4.12221,1.00296063759155,0.936276726,2.8234645,6.082227,0.999704503541081,2011.67940035063,1854.84316364932
"752","gamma[143]",6.431874905,6.32391,1.14961794646657,1.083476667,4.7533875,8.5753305,1.00067196340224,1924.61290490997,1870.63644847282
"753","gamma[144]",6.17361218,6.090135,1.14859793745414,1.093432326,4.4536515,8.194953,1.00008113594122,1843.55122598612,1852.59773846872
"754","gamma[145]",2.1714610155,1.88764,1.2358138884757,0.982422651,0.7926582,4.596738,0.999984714273576,1877.93066039961,2045.16908812224
"755","gamma[146]",3.3820812225,2.991635,1.75118940924343,1.402458057,1.3988405,6.4402535,1.00091678610798,1958.65063451196,1790.48115737135
"756","gamma[147]",4.159561145,4.05551,0.896761003054235,0.859937652,2.878022,5.7572505,0.999626711064375,1917.27501740614,1960.78816225669
"757","gamma[148]",3.45767261,3.271955,1.14112335354351,1.077227508,1.911033,5.61504,0.999940601734004,1988.74966592743,1847.15130088035
"758","gamma[149]",2.82281322,2.55083,1.35389974097092,1.130156328,1.178843,5.367139,1.00056623458808,1883.73215293843,2089.13154864189
"759","gamma[150]",3.268212115,3.126405,0.945202540937377,0.921591573,1.977268,4.998532,0.999546529926437,1918.19835192621,1854.09438352171
"760","gamma[151]",1.946994955,1.8826,0.498024115324402,0.460969992,1.2457975,2.870811,1.00023123413084,1912.55568608377,1847.74969281412
"761","gamma[152]",2.21226866,1.867905,1.47834258526684,1.082327652,0.65299245,5.0175945,0.999626890978968,1857.83854119435,1686.49279368825
"762","gamma[153]",3.47724142,3.38536,0.872331661280226,0.846631317,2.2593385,5.021416,0.999579438929312,1828.88791126614,1818.6077348136
"763","gamma[154]",4.01657538,3.81241,1.27890429212532,1.209986925,2.3123375,6.515279,0.999571451802755,1931.85228457325,2077.26574168467
"764","gamma[155]",3.62433035,3.556655,0.849587787822828,0.830937996,2.3853915,5.1245065,0.999506695854169,2053.3173996014,1753.56433176538
"765","gamma[156]",2.123652536,2.025245,0.70232878499173,0.644034027,1.176564,3.375407,0.999989616603381,2002.82363014301,1923.00432897657
"766","gamma[157]",2.7295190165,2.627075,0.795672489911558,0.774636261,1.6106175,4.1734195,0.999757672374271,2035.27488861591,1919.35298469675
"767","gamma[158]",1.8715824505,1.738705,0.771604758248504,0.693990234,0.89289735,3.3267975,1.0001333359543,1856.39370097781,1746.93942646845
"768","gamma[159]",2.1922515865,2.04732,0.758869420765485,0.672522186,1.186354,3.604126,0.999844103499027,2039.51559441525,2002.87030852694
"769","gamma[160]",4.64225157,4.55869,0.926426158248988,0.887432469,3.278615,6.3395755,0.999923548576454,1906.11397924997,1883.76504671098
"770","gamma[161]",3.073964903,2.89021,1.08714338565369,0.995573313,1.633613,5.037235,1.00079124724613,2046.10841591704,1878.79953253214
"771","gamma[162]",4.915414855,4.822815,0.974295223787136,0.924460404,3.472588,6.7123655,0.999929560210005,2026.89349201254,1884.63419829358
"772","gamma[163]",3.27117981,3.207385,0.671650473070519,0.62098701,2.2997245,4.5124995,0.99964600868655,2021.35550724216,2003.46196224318
"773","gamma[164]",2.131664133,2.01927,0.734477378466459,0.678415521,1.157309,3.511759,0.999989919203155,1962.29488874979,1917.04740236149
"774","gamma[165]",2.6848325475,2.57219,0.744257892031014,0.684857418,1.6849125,4.1081845,0.999948907621768,1963.61292838041,1887.01275238629
"775","gamma[166]",4.55757055,4.44658,1.00036536274938,0.985751088,3.1285755,6.3737375,1.0015454131486,2016.1971224447,1915.49661510765
"776","gamma[167]",2.889753895,2.804815,0.688446182173708,0.658874853,1.9137385,4.152861,1.00020192761921,1797.47057314531,1971.5795883085
"777","gamma[168]",3.05062704,2.99697,0.674249800100531,0.671892081,2.086955,4.253355,1.00011743336872,1912.15593359593,1698.39208375936
"778","gamma[169]",2.6278530435,2.526275,0.761987532600548,0.695576616,1.5845955,4.0578585,1.00037247325837,2045.86079613925,1846.69058674505
"779","gamma[170]",1.9108425245,1.61734,1.23233664716791,0.882013566,0.6125292,4.244557,0.999709162967735,2033.45110300505,1892.78274084301
"780","gamma[171]",2.562382995,2.43638,0.864922158768159,0.752204523,1.4209065,4.2252425,0.999781270656273,1858.01348245539,2088.09750578474
"781","gamma[172]",4.42525848,4.334655,0.903744120267429,0.889100394,3.121879,6.045141,1.00051746477288,1994.38496367688,1923.11353060878
"782","gamma[173]",2.5606144,2.4671,0.700078451959414,0.662173638,1.6075525,3.842871,1.00019619246343,1978.13306653505,1838.34401290883
"783","gamma[174]",5.01165173,4.94465,0.931397566482183,0.883466513999999,3.604571,6.647366,1.00072754343054,2103.77834760025,1778.77947163481
"784","gamma[175]",3.164006215,3.057805,0.919237103522573,0.862035531,1.899614,4.852026,0.999815692239832,2013.01937370662,2129.29552679096
"785","gamma[176]",3.9406667,3.85323,0.908533631611453,0.875371518,2.6080095,5.5832475,1.00090194218594,2036.56783058792,1774.65544840598
"786","gamma[177]",3.560996324,3.231975,1.61774935878324,1.332583119,1.6065375,6.7862995,1.00006102731556,2068.19303997998,1962.49249375557
"787","gamma[178]",5.38582213,5.31471,0.967030128514562,0.964616625,3.930001,7.120822,1.00044804845883,1884.66948375675,1923.00432897657
"788","gamma[179]",1.7104972275,1.61052,0.611438278740162,0.570119004,0.8985017,2.8400925,1.00017798867569,2053.54896066278,1952.58729343683
